stem,grid,eff_res_ang,supercell_na,supercell_nb,supercell_nc,cif_n_sites,cif_radius_fallback_count,cif_radius_fallback_fraction,cif_low_confidence,cif_mask_void_fraction,metal_n_detected,metal_n_true,metal_detection_rate,metal_false_positives,metal_n_peaks,metal_precision,metal_recall,metal_f1,vox_vf_t05,vf_error_zeo_t05_pct,vf_error_cif_t05_pct,vox_vf_t10,vf_error_zeo_t10_pct,vf_error_cif_t10_pct,vox_vf_t20,vf_error_zeo_t20_pct,vf_error_cif_t20_pct,zeo_void_fraction,cif_proxy_void_fraction,zeo_sasa_m2g,vox_surface_area_ang2,cif_surface_area_ang2,surface_area_proxy_error_pct,vox_psd_peak_t05_ang,vox_psd_width_t05_ang,vox_psd_peak_t10_ang,vox_psd_width_t10_ang,vox_psd_peak_t20_ang,vox_psd_width_t20_ang,vox_psd_peak_ang,vox_psd_width_ang,cif_psd_peak_ang,cif_psd_width_ang,psd_peak_error_vs_cif_ang,psd_peak_error_vs96_ang,n_pore_components,largest_void_frac,channel_entropy,ssim_vs_cif,psnr_vs_cif,mi_vs_cif,ssim_vs96,psnr_vs96,mi_vs96
DB0-m3_o160_o46_f0_fsc.sym.64_repeat,32,1.3343596875000001,5,5,3,50,0,0.0,False,0.572265625,28.0,150.0,0.18666666666666668,85.0,113.0,0.24778761061946902,0.18666666666666668,0.21292775665399238,0.274749755859375,,51.98912116040956,0.360626220703125,,36.98272184300341,0.506591796875,,11.476109215017065,,0.572265625,,13129.523329459473,4830.539299270891,171.80243273129378,1.2680805612662853,0.36073599863539985,1.415302175359819,0.4547037811758973,1.3010006953125,0.5846296071346507,1.415302175359819,0.4547037811758973,1.0205889127071106,3.1255503395561557,0.39471326265270834,0.04230506048918947,7,0.2339473263565673,3.5186301663939363,0.011991910460602098,3.0773480115326923,0.0017192496400597612,0.06672008600484101,2.700606637876986,0.049053804938975154
DB0-m3_o160_o46_f0_fsc.sym.64_repeat,64,0.6671798437500001,5,5,3,50,0,0.0,False,0.5725631713867188,0.0,150.0,0.0,120.0,120.0,0.0,0.0,0.0,0.7182846069335938,,25.45071755033512,0.7901535034179688,,38.00285154636428,0.8763084411621094,,53.05008861113703,,0.5725631713867188,,19840.732416734372,4947.163082574335,301.0527262911643,0.6907406074276639,0.7679008606026563,0.7476061999424,0.7735004031449647,0.7566684241459039,0.836138358066078,0.7476061999424,0.7735004031449647,1.7172592271928746,3.133690700596323,0.9696530272504746,0.1819769676420928,1,1.0,3.304471676857166,0.01804899672156268,3.4239484911992575,3.38619456632383e-05,0.4179667681777841,9.255561591310265,0.16154590552477
DB0-m3_o160_o46_f0_fsc.sym.64_repeat,96,0.44478656250000004,5,5,3,50,0,0.0,False,0.5725470648871528,0.0,150.0,0.0,120.0,120.0,0.0,0.0,0.0,0.8905696162471065,,55.54522429044937,0.9249403211805556,,61.54834735950631,0.9617185239438657,,67.9719594988086,,0.5725470648871528,,14340.47189197072,4988.411698042983,187.4757089034305,0.5361707839915706,0.8690245515804695,1.0107279190093146,0.9285305618051602,1.0303555363157246,0.945454737607085,1.0107279190093146,0.9285305618051602,1.0281931928277883,3.1394013949067445,0.017465273818473737,,1,1.0,3.230322769677456,0.11941792307949145,3.59420435128659,1.1403064186676914e-05,,,
DB0-m29_o92_o46_f0_pts.sym.17_repeat,32,1.358915875,4,2,3,98,0,0.0,False,0.68145751953125,42.0,48.0,0.875,6.0,48.0,0.875,0.875,0.875,0.42425537109375,,37.74294670846395,0.525665283203125,,22.86162113748321,0.651519775390625,,4.3931930138826685,,0.68145751953125,,14950.49746872752,5890.821013493181,153.79310344827584,1.324942978125,0.4925667687011393,1.3966125269072167,0.558730425664028,1.3982643459669843,0.6951906315116012,1.3966125269072167,0.558730425664028,1.5475391023540324,2.3774810018172596,0.15092657544681565,0.09939937603657323,1,1.0,3.505494628486524,0.011940066263632402,3.288043243627884,0.00108290043732584,0.0808766434440128,3.9844393832266425,0.059152634089263634
DB0-m29_o92_o46_f0_pts.sym.17_repeat,64,0.6794579375,4,2,3,98,0,0.0,False,0.68157958984375,40.0,48.0,0.8333333333333334,8.0,48.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7843971252441406,,15.085184024357481,0.8360939025878906,,22.670032237843646,0.8982505798339844,,31.78953613324975,,0.68157958984375,,15087.611406110553,6031.628255586866,150.14159969383851,0.5945256953125,0.8968996653445247,0.6183160562679868,0.9524924788242565,0.6633420170189472,0.9986115257287428,0.6183160562679868,0.9524924788242565,0.9285234614124195,2.4470544615454863,0.3102074051444327,0.045025960750960436,1,1.0,3.329032002357199,0.05868717462975336,4.279125215122987,8.914044309271674e-05,0.4209060997137597,10.219047549634006,0.13908943555994668
DB0-m29_o92_o46_f0_pts.sym.17_repeat,96,0.45297195833333337,4,2,3,98,0,0.0,False,0.6817073115596065,42.0,48.0,0.875,6.0,48.0,0.875,0.875,0.875,0.9156855830439815,,34.322394305714674,0.9423975061487269,,38.24078019534728,0.9707212094907407,,42.39559896606209,,0.6817073115596065,,11400.41090740885,6096.825342909661,86.98929797401897,0.907287680582293,1.0284477281062558,1.4419706155811431,1.0569252361255503,1.7542797513655657,1.0746078731560116,1.4419706155811431,1.0569252361255503,0.9254107357184179,2.492334089815119,0.5165598798627252,,2,0.9999988006327861,3.1946585781631245,0.22843160234908963,4.711105571905941,1.644191660543637e-05,,,
DB0-m3_o152_o23_f0_fsc.sym.37_repeat,32,1.333302,5,3,3,77,0,0.0,False,0.624267578125,79.0,90.0,0.8777777777777778,2.0,81.0,0.9753086419753086,0.8777777777777778,0.9239766081871346,0.322052001953125,,48.411224090731324,0.432708740234375,,30.68537348455221,0.596923828125,,4.380132968322252,,0.624267578125,,13720.244014688473,5293.973396701512,159.16722632639355,1.29996945,0.4965691888864651,1.3702881168787915,0.5665759786035477,1.322004399836639,0.7363778968605939,1.3702881168787915,0.5665759786035477,1.5455667609101766,2.479445135906868,0.17527864403138516,0.13338549708815384,1,1.0,3.513268743473771,-3.419394906663734e-05,2.9772916742803703,0.00036234026892323357,0.07682274978444205,3.28183096779499,0.05932232119831915
DB0-m3_o152_o23_f0_fsc.sym.37_repeat,64,0.666651,5,3,3,77,0,0.0,False,0.6234703063964844,80.0,90.0,0.8888888888888888,10.0,90.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7014007568359375,,12.499464632064562,0.7684364318847656,,23.251488322860517,0.8495407104492188,,36.26001138039269,,0.6234703063964844,,19071.548050088313,5480.186866582131,248.00908279944855,0.7738609315903262,0.7686222195056424,0.5651808831975554,0.8538257645623727,0.6009110908348361,0.9188583967678258,0.5651808831975554,0.8538257645623727,0.9232875678632271,2.5784657411317258,0.35810668466567164,0.041480684027287995,19,0.9998212876226786,3.3801588962885054,0.004552634456390356,3.615817394787839,4.45122669345821e-06,0.3707703839209261,8.660663912511275,0.15803120570918927
DB0-m3_o152_o23_f0_fsc.sym.37_repeat,96,0.444434,5,3,3,77,0,0.0,False,0.6236673990885416,84.0,90.0,0.9333333333333333,6.0,90.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8790961371527778,,40.95592273021363,0.9153250235098379,,46.76493028937205,0.9549899631076388,,53.124881066945036,,0.6236673990885416,,15235.234536018992,5536.727418959036,175.16677963683063,0.35432986681026835,0.9181973484245362,0.3620841738619558,0.9288585355639044,1.3664538738291947,0.9451036837599559,0.3620841738619558,0.9288585355639044,1.5485591485343924,2.6281069567646473,1.1864749746724366,,1,1.0,3.2400123776342156,0.12021903299671967,4.005721850657901,6.676535971861242e-07,,,
DB7-ddmof_4023_repeat,32,1.9131275,4,3,2,162,0,0.0,False,0.70672607421875,12.0,384.0,0.03125,104.0,116.0,0.10344827586206896,0.03125,0.04800000000000001,0.45513916015625,,35.59892909577684,0.564239501953125,,20.16149926591243,0.7113037109375,,0.6477243285257794,,0.70672607421875,,29851.42351572598,13977.75703856762,113.56376014663525,1.8652993125000004,0.8115785216326494,2.0621659804234613,0.9033500052282633,1.8969168068813143,1.165815145860063,2.0621659804234613,0.9033500052282633,1.604206177359086,2.738014302374379,0.4579598030643752,0.2873599599243448,1,0.9999739584898328,3.4072627189352644,-0.02718721357872537,3.1963327668593937,7.686435422393778e-05,0.05788303398517598,4.23642337956891,0.05118891934749703
DB7-ddmof_4023_repeat,64,0.95656375,4,3,2,162,0,0.0,False,0.7056732177734375,6.0,384.0,0.015625,186.0,192.0,0.03125,0.015625,0.020833333333333332,0.8147926330566406,,15.463165178281834,0.867767333984375,,22.970138603585095,0.9274368286132812,,31.42582221549506,,0.7056732177734375,,28985.820075133877,14713.428461650126,97.00248756218907,0.802103088679543,1.3181048653702245,0.8369932812499999,1.3779316243520583,2.263263995233234,1.470443747875582,0.8369932812499999,1.3779316243520583,1.6263342044187983,2.7423940855867976,0.7893409231687983,1.4475224853446322,1,1.0,3.264980753279225,0.055872906855657774,4.543746113286897,3.396417441470234e-05,0.4715260161732903,11.215896824092763,0.12735717620727066
DB7-ddmof_4023_repeat,96,0.6377091666666667,4,3,2,162,0,0.0,False,0.7054793746383102,4.0,384.0,0.010416666666666666,188.0,192.0,0.020833333333333332,0.010416666666666666,0.013888888888888888,0.9325301558883102,,32.18390067979037,0.9554330331307871,,35.43032829565354,0.9776385271990741,,38.57790352840523,,0.7054793746383102,,18763.48468192579,14926.118430844239,25.709070103261304,1.8969168068813143,1.464192357290236,1.9370251916958177,1.4864222168590293,1.2724255603391215,1.5330975240623197,1.9370251916958177,1.4864222168590293,1.621932750598936,2.8242540578425035,0.3150924410968816,,1,1.0,3.1676921431719296,0.21345737526112202,5.035992301486781,8.707573355359877e-06,,,
DB0-m3_o14_o18_f0_pcu.sym.7_repeat,32,1.5013588125,5,4,3,74,0,0.0,False,0.639129638671875,70.0,120.0,0.5833333333333334,26.0,96.0,0.7291666666666666,0.5833333333333334,0.6481481481481481,0.313934326171875,,50.880962612806194,0.3931884765625,,38.480637921978705,0.51873779296875,,18.83684285918923,,0.639129638671875,,14811.548403319033,6633.752389433559,123.27556914712876,1.4638248421875,0.6470662467221919,1.4638248421875,0.7177613140508371,1.6183192534457145,0.8187390777300403,1.4638248421875,0.7177613140508371,1.2437287575298543,3.593803990323914,0.22009608465764563,0.07101612486238484,1,1.0,3.61257157115571,0.07517088482205836,3.146267862478915,0.004676580009558062,0.09073735240131316,3.0497089231359364,0.060073248877306584
DB0-m3_o14_o18_f0_pcu.sym.7_repeat,64,0.75067940625,5,4,3,74,0,0.0,False,0.6385498046875,36.0,120.0,0.3,60.0,96.0,0.375,0.3,0.33333333333333326,0.6950340270996094,,8.845703498375073,0.7643051147460938,,19.693892181227298,0.8535079956054688,,33.663496463391326,,0.6385498046875,,23794.61388411757,6791.537869304558,250.35678725522737,0.6568444804687499,1.0386568849823588,0.6635131233205827,1.0675609560783503,0.6701154065644271,1.146767253923846,0.6635131233205827,1.0675609560783503,2.068629193943934,3.6393191570333467,1.4051160706233512,0.026029941327395445,1,1.0,3.3620208289128035,0.04193631962975109,3.905220558481175,0.0011747114633595679,0.448354504414193,8.923040603183892,0.1788949256054878
DB0-m3_o14_o18_f0_pcu.sym.7_repeat,96,0.5004529375,5,4,3,74,0,0.0,False,0.638427734375,20.0,120.0,0.16666666666666666,76.0,96.0,0.20833333333333334,0.16666666666666666,0.1851851851851852,0.8742347999855324,,36.935592380143056,0.9121997974537037,,42.88223213653424,0.9536664044415509,,49.377345797039865,,0.638427734375,,19776.531503259794,6870.4306092400575,187.84995625546804,0.40599196360038564,1.144368467430874,0.4145762525099514,1.1571356605704846,0.9947092272071543,1.1899333828897722,0.4145762525099514,1.1571356605704846,1.240893721343475,3.6384806154674987,0.8263174688335235,,1,1.0,3.2120716152429787,0.14985961147667382,4.212454614570072,0.00030682998302189457,,,
DB0-m9_o19_o22_f0_sra.sym.102_repeat,32,1.55882803125,3,7,3,84,0,0.0,False,0.55609130859375,196.0,252.0,0.7777777777777778,20.0,216.0,0.9074074074074074,0.7777777777777778,0.8376068376068377,0.2413330078125,,56.60190977938755,0.3558349609375,,36.0114147733509,0.52471923828125,,5.641532213807485,,0.55609130859375,,20530.603877209836,8699.20249501849,136.00558659217876,1.481399313320546,0.2940622792316453,1.481399313320546,0.41686795704840646,1.6533868074008256,0.5532403098951624,1.481399313320546,0.41686795704840646,1.377822339500688,2.3322072476247335,0.10357697381985798,0.1206709809409463,2,0.9997840035575885,3.5759929735972205,0.0013667468302264256,2.9102047313617145,4.507439180012618e-05,0.11122138026016136,2.9560354893449943,0.06660231016416984
DB0-m9_o19_o22_f0_sra.sym.102_repeat,64,0.779414015625,3,7,3,84,0,0.0,False,0.5562820434570312,92.0,252.0,0.36507936507936506,124.0,216.0,0.42592592592592593,0.36507936507936506,0.39316239316239315,0.6364555358886719,,14.412381879774525,0.7206306457519531,,29.544114218314977,0.8310165405273438,,49.387626349210706,,0.5562820434570312,,30526.789425780316,8911.82266773193,242.5426039536469,0.8036378379699878,0.6526605258144962,0.6954932730969277,0.7734769050943322,0.7345227622479482,0.8144087845202034,0.6954932730969277,0.7734769050943322,0.8204697763878612,2.357056039471025,0.12497650329093357,0.051586343391691214,1,1.0,3.3334222105913573,-0.01294103175353478,3.16933741692961,0.00011841567990078516,0.4248218401159529,8.252427761287457,0.1931141285555007
DB0-m9_o19_o22_f0_sra.sym.102_repeat,96,0.51960934375,3,7,3,84,0,0.0,False,0.5561229564525463,45.0,252.0,0.17857142857142858,171.0,216.0,0.20833333333333334,0.17857142857142858,0.1923076923076923,0.8443174008969907,,51.82207299673591,0.8917371961805556,,60.3489274869823,0.9426405164930556,,69.50217673193477,,0.5561229564525463,,26647.584998474234,9034.534881697973,194.95248341402188,0.5114260080122013,0.8111601808343891,0.5316482227693611,0.8542755949401443,1.2292083613513172,0.8660392497982745,0.5316482227693611,0.8542755949401443,1.3639745273437502,2.432818116271911,0.8323263045743892,,1,0.9999995774985888,3.2052171593838206,0.04706073601605104,3.380203251308287,5.208593646988113e-05,,,
DB0-m2_o6_o9_f0_nbo.sym.118_repeat,32,2.002472625,2,2,3,472,0,0.0,False,0.83062744140625,13.0,144.0,0.09027777777777778,31.0,44.0,0.29545454545454547,0.09027777777777778,0.13829787234042554,0.628814697265625,,24.29642148578147,0.715484619140625,,13.862150047762512,0.817840576171875,,1.5394224410316701,,0.83062744140625,,23497.994157303925,14411.568430264557,63.04952698942683,1.9639295571558644,1.5788305117600276,2.2527817031249997,1.688722101943119,1.786863223304314,2.0280732266061,2.2527817031249997,1.688722101943119,2.0942359994578243,3.123773346818208,0.15854570366717535,0.20942543237907074,4,0.999872040946897,3.362750879710497,0.03133281410052248,5.0442957944207345,0.008160429526166135,0.06019193732839379,6.160124806717464,0.05573945496255839
